case_id,split,dataset_label,fg_id,bg_id,foreground_category,background_category,candidate_source,candidate_id,model_rank,is_top3,score,tier,label,x,y,w,h,model_version,runtime_ms
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_07,8,no,1.0,recommended,推荐,0.564018,0.3,0.435982,0.4808,simopa-worker-rgb-mask-v1,29
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_10,9,no,1.0,recommended,推荐,0.04,0.5192,0.435982,0.4808,simopa-worker-rgb-mask-v1,36
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_11,10,no,1.0,recommended,推荐,0.564018,0.5192,0.435982,0.4808,simopa-worker-rgb-mask-v1,28
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_09,11,no,0.9956,recommended,推荐,0.08,0.18,0.435982,0.4808,simopa-worker-rgb-mask-v1,31
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_12,12,no,0.0001,rejected,不推荐,0.3,0.2,0.435982,0.4808,simopa-worker-rgb-mask-v1,31
opa_test_025,test,1,589018,213399,zebra,zebra,prior_pool,prior_08,13,no,0.0,rejected,不推荐,0.564018,0.12,0.435982,0.4808,simopa-worker-rgb-mask-v1,34
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.58,0.159065,0.3474,simopa-worker-rgb-mask-v1,28
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.159065,0.3474,simopa-worker-rgb-mask-v1,26
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.55,0.55,0.159065,0.3474,simopa-worker-rgb-mask-v1,26
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_05,4,no,1.0,recommended,推荐,0.52,0.46,0.159065,0.3474,simopa-worker-rgb-mask-v1,30
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_07,5,no,1.0,recommended,推荐,0.6,0.3,0.159065,0.3474,simopa-worker-rgb-mask-v1,38
opa_test_026,test,1,273763,417334,horse,horse,opa_position,opa_position,6,no,0.9999,recommended,推荐,0.78125,0.262295,0.157812,0.346604,simopa-worker-rgb-mask-v1,31
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_10,7,no,0.9999,recommended,推荐,0.04,0.6526,0.159065,0.3474,simopa-worker-rgb-mask-v1,28
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_11,8,no,0.9999,recommended,推荐,0.78,0.52,0.159065,0.3474,simopa-worker-rgb-mask-v1,28
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_02,9,no,0.9891,recommended,推荐,0.42,0.3,0.159065,0.3474,simopa-worker-rgb-mask-v1,25
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_06,10,no,0.0,rejected,不推荐,0.25,0.3,0.159065,0.3474,simopa-worker-rgb-mask-v1,36
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.159065,0.3474,simopa-worker-rgb-mask-v1,29
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.159065,0.3474,simopa-worker-rgb-mask-v1,31
opa_test_026,test,1,273763,417334,horse,horse,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.159065,0.3474,simopa-worker-rgb-mask-v1,29
opa_test_027,test,1,394691,444037,truck,truck,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.281046,0.191176,0.640523,0.79902,simopa-worker-rgb-mask-v1,27
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,33
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,36
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,36
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,30
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,31
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_06,7,no,1.0,recommended,推荐,0.25,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,34
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_07,8,no,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,32
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_08,9,no,1.0,recommended,推荐,0.358457,0.12,0.641543,0.7993,simopa-worker-rgb-mask-v1,32
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_09,10,no,1.0,recommended,推荐,0.08,0.18,0.641543,0.7993,simopa-worker-rgb-mask-v1,30
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_10,11,no,1.0,recommended,推荐,0.04,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,28
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_11,12,no,1.0,recommended,推荐,0.358457,0.2007,0.641543,0.7993,simopa-worker-rgb-mask-v1,30
opa_test_027,test,1,394691,444037,truck,truck,prior_pool,prior_12,13,no,1.0,recommended,推荐,0.3,0.2,0.641543,0.7993,simopa-worker-rgb-mask-v1,28
opa_test_028,test,1,1581067,463989,chair,chair,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.35,0.48125,0.298438,0.452083,simopa-worker-rgb-mask-v1,30
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.546,0.300021,0.454,simopa-worker-rgb-mask-v1,29
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.55,0.546,0.300021,0.454,simopa-worker-rgb-mask-v1,27
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_05,4,no,1.0,recommended,推荐,0.52,0.46,0.300021,0.454,simopa-worker-rgb-mask-v1,27
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_03,5,no,0.9999,recommended,推荐,0.15,0.546,0.300021,0.454,simopa-worker-rgb-mask-v1,34
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_11,6,no,0.9999,recommended,推荐,0.699979,0.52,0.300021,0.454,simopa-worker-rgb-mask-v1,29
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_10,7,no,0.9985,recommended,推荐,0.04,0.546,0.300021,0.454,simopa-worker-rgb-mask-v1,26
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_02,8,no,0.0,rejected,不推荐,0.42,0.3,0.300021,0.454,simopa-worker-rgb-mask-v1,28
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.300021,0.454,simopa-worker-rgb-mask-v1,28
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.6,0.3,0.300021,0.454,simopa-worker-rgb-mask-v1,27
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.699979,0.12,0.300021,0.454,simopa-worker-rgb-mask-v1,30
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.300021,0.454,simopa-worker-rgb-mask-v1,32
opa_test_028,test,1,1581067,463989,chair,chair,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.300021,0.454,simopa-worker-rgb-mask-v1,31
opa_test_029,test,1,311795,216072,sandwich,sandwich,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.3,0.066667,0.65625,0.504167,simopa-worker-rgb-mask-v1,28
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.3429,0.495347,0.6571,0.504653,simopa-worker-rgb-mask-v1,33
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.3429,0.3,0.6571,0.504653,simopa-worker-rgb-mask-v1,28
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.495347,0.6571,0.504653,simopa-worker-rgb-mask-v1,39
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.3429,0.495347,0.6571,0.504653,simopa-worker-rgb-mask-v1,34
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.3429,0.46,0.6571,0.504653,simopa-worker-rgb-mask-v1,42
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_06,7,no,1.0,recommended,推荐,0.25,0.3,0.6571,0.504653,simopa-worker-rgb-mask-v1,34
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_07,8,no,1.0,recommended,推荐,0.3429,0.3,0.6571,0.504653,simopa-worker-rgb-mask-v1,32
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_08,9,no,1.0,recommended,推荐,0.3429,0.12,0.6571,0.504653,simopa-worker-rgb-mask-v1,33
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_09,10,no,1.0,recommended,推荐,0.08,0.18,0.6571,0.504653,simopa-worker-rgb-mask-v1,27
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_10,11,no,1.0,recommended,推荐,0.04,0.495347,0.6571,0.504653,simopa-worker-rgb-mask-v1,27
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_11,12,no,1.0,recommended,推荐,0.3429,0.495347,0.6571,0.504653,simopa-worker-rgb-mask-v1,25
opa_test_029,test,1,311795,216072,sandwich,sandwich,prior_pool,prior_12,13,no,1.0,recommended,推荐,0.3,0.2,0.6571,0.504653,simopa-worker-rgb-mask-v1,28
opa_test_030,test,1,64754,186413,sheep,sheep,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.529687,0.64637,0.082812,0.274005,simopa-worker-rgb-mask-v1,27
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.58,0.083826,0.2756,simopa-worker-rgb-mask-v1,23
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.42,0.3,0.083826,0.2756,simopa-worker-rgb-mask-v1,29
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.55,0.083826,0.2756,simopa-worker-rgb-mask-v1,31
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.55,0.55,0.083826,0.2756,simopa-worker-rgb-mask-v1,25
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.52,0.46,0.083826,0.2756,simopa-worker-rgb-mask-v1,25
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_06,7,no,1.0,recommended,推荐,0.25,0.3,0.083826,0.2756,simopa-worker-rgb-mask-v1,31
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_10,8,no,1.0,recommended,推荐,0.04,0.68,0.083826,0.2756,simopa-worker-rgb-mask-v1,24
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_07,9,no,0.9999,recommended,推荐,0.6,0.3,0.083826,0.2756,simopa-worker-rgb-mask-v1,27
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_08,10,no,0.9995,recommended,推荐,0.72,0.12,0.083826,0.2756,simopa-worker-rgb-mask-v1,29
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_12,11,no,0.7623,recommended,推荐,0.3,0.2,0.083826,0.2756,simopa-worker-rgb-mask-v1,31
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_09,12,no,0.2507,rejected,不推荐,0.08,0.18,0.083826,0.2756,simopa-worker-rgb-mask-v1,32
opa_test_030,test,1,64754,186413,sheep,sheep,prior_pool,prior_11,13,no,0.0211,rejected,不推荐,0.78,0.52,0.083826,0.2756,simopa-worker-rgb-mask-v1,24
opa_test_031,test,1,581053,257214,elephant,elephant,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.629687,0.408333,0.139063,0.3375,simopa-worker-rgb-mask-v1,26
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.58,0.139891,0.3393,simopa-worker-rgb-mask-v1,26
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.42,0.3,0.139891,0.3393,simopa-worker-rgb-mask-v1,24
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.55,0.139891,0.3393,simopa-worker-rgb-mask-v1,29
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.55,0.55,0.139891,0.3393,simopa-worker-rgb-mask-v1,26
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.52,0.46,0.139891,0.3393,simopa-worker-rgb-mask-v1,27
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_07,7,no,1.0,recommended,推荐,0.6,0.3,0.139891,0.3393,simopa-worker-rgb-mask-v1,24
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_11,8,no,1.0,recommended,推荐,0.78,0.52,0.139891,0.3393,simopa-worker-rgb-mask-v1,31
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_06,9,no,0.9997,recommended,推荐,0.25,0.3,0.139891,0.3393,simopa-worker-rgb-mask-v1,31
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_10,10,no,0.9929,recommended,推荐,0.04,0.6607,0.139891,0.3393,simopa-worker-rgb-mask-v1,33
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.139891,0.3393,simopa-worker-rgb-mask-v1,28
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.139891,0.3393,simopa-worker-rgb-mask-v1,29
opa_test_031,test,1,581053,257214,elephant,elephant,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.139891,0.3393,simopa-worker-rgb-mask-v1,34
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.112,0.466667,0.55,0.466667,simopa-worker-rgb-mask-v1,26
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.532064,0.5508,0.467936,simopa-worker-rgb-mask-v1,30
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_03,3,yes,1.0,recommended,推荐,0.15,0.532064,0.5508,0.467936,simopa-worker-rgb-mask-v1,27
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_04,4,no,1.0,recommended,推荐,0.4492,0.532064,0.5508,0.467936,simopa-worker-rgb-mask-v1,26
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_10,5,no,1.0,recommended,推荐,0.04,0.532064,0.5508,0.467936,simopa-worker-rgb-mask-v1,24
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_11,6,no,1.0,recommended,推荐,0.4492,0.52,0.5508,0.467936,simopa-worker-rgb-mask-v1,24
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_05,7,no,0.9915,recommended,推荐,0.4492,0.46,0.5508,0.467936,simopa-worker-rgb-mask-v1,25
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_02,8,no,0.0,rejected,不推荐,0.42,0.3,0.5508,0.467936,simopa-worker-rgb-mask-v1,24
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.5508,0.467936,simopa-worker-rgb-mask-v1,26
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.4492,0.3,0.5508,0.467936,simopa-worker-rgb-mask-v1,28
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.4492,0.12,0.5508,0.467936,simopa-worker-rgb-mask-v1,29
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.5508,0.467936,simopa-worker-rgb-mask-v1,24
opa_test_032,test,1,148656,306866,motorcycle,motorcycle,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.5508,0.467936,simopa-worker-rgb-mask-v1,31
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_03,1,yes,1.0,recommended,推荐,0.15,0.55,0.158409,0.173,simopa-worker-rgb-mask-v1,27
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_04,2,yes,1.0,recommended,推荐,0.55,0.55,0.158409,0.173,simopa-worker-rgb-mask-v1,25
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_07,3,yes,1.0,recommended,推荐,0.6,0.3,0.158409,0.173,simopa-worker-rgb-mask-v1,36
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_08,4,no,1.0,recommended,推荐,0.72,0.12,0.158409,0.173,simopa-worker-rgb-mask-v1,28
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_10,5,no,1.0,recommended,推荐,0.04,0.68,0.158409,0.173,simopa-worker-rgb-mask-v1,27
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_11,6,no,1.0,recommended,推荐,0.78,0.52,0.158409,0.173,simopa-worker-rgb-mask-v1,25
opa_test_033,test,1,590055,213399,zebra,zebra,opa_position,opa_position,7,no,0.9999,recommended,推荐,0.746875,0.412178,0.157812,0.17096,simopa-worker-rgb-mask-v1,29
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_01,8,no,0.9992,recommended,推荐,0.38,0.58,0.158409,0.173,simopa-worker-rgb-mask-v1,29
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_09,9,no,0.0037,rejected,不推荐,0.08,0.18,0.158409,0.173,simopa-worker-rgb-mask-v1,24
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_02,10,no,0.0003,rejected,不推荐,0.42,0.3,0.158409,0.173,simopa-worker-rgb-mask-v1,30
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_05,11,no,0.0,rejected,不推荐,0.52,0.46,0.158409,0.173,simopa-worker-rgb-mask-v1,26
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_06,12,no,0.0,rejected,不推荐,0.25,0.3,0.158409,0.173,simopa-worker-rgb-mask-v1,29
opa_test_033,test,1,590055,213399,zebra,zebra,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.158409,0.173,simopa-worker-rgb-mask-v1,24
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.184375,0.179167,0.195312,0.791667,simopa-worker-rgb-mask-v1,27
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,26
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.42,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,25
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,29
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.55,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,27
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.52,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,29
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_06,7,no,1.0,recommended,推荐,0.25,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,27
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_07,8,no,1.0,recommended,推荐,0.6,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,26
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_12,9,no,1.0,recommended,推荐,0.3,0.2,0.195107,0.7936,simopa-worker-rgb-mask-v1,26
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_11,10,no,0.9999,recommended,推荐,0.78,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,25
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_10,11,no,0.999,recommended,推荐,0.04,0.2064,0.195107,0.7936,simopa-worker-rgb-mask-v1,25
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_09,12,no,0.9964,recommended,推荐,0.08,0.18,0.195107,0.7936,simopa-worker-rgb-mask-v1,24
opa_test_034,test,1,416009,317687,fire hydrant,fire hydrant,prior_pool,prior_08,13,no,0.995,recommended,推荐,0.72,0.12,0.195107,0.7936,simopa-worker-rgb-mask-v1,24
opa_test_035,test,1,589940,348935,zebra,zebra,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.353497,0.507812,0.480151,0.342187,simopa-worker-rgb-mask-v1,28
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.58,0.4808,0.342215,simopa-worker-rgb-mask-v1,29
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_03,3,yes,1.0,recommended,推荐,0.15,0.55,0.4808,0.342215,simopa-worker-rgb-mask-v1,24
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_04,4,no,1.0,recommended,推荐,0.5192,0.55,0.4808,0.342215,simopa-worker-rgb-mask-v1,28
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_05,5,no,1.0,recommended,推荐,0.5192,0.46,0.4808,0.342215,simopa-worker-rgb-mask-v1,27
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_10,6,no,1.0,recommended,推荐,0.04,0.657785,0.4808,0.342215,simopa-worker-rgb-mask-v1,27
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_11,7,no,1.0,recommended,推荐,0.5192,0.52,0.4808,0.342215,simopa-worker-rgb-mask-v1,27
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_02,8,no,0.0,rejected,不推荐,0.42,0.3,0.4808,0.342215,simopa-worker-rgb-mask-v1,26
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.4808,0.342215,simopa-worker-rgb-mask-v1,28
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.5192,0.3,0.4808,0.342215,simopa-worker-rgb-mask-v1,26
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.5192,0.12,0.4808,0.342215,simopa-worker-rgb-mask-v1,28
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.4808,0.342215,simopa-worker-rgb-mask-v1,26
opa_test_035,test,1,589940,348935,zebra,zebra,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.4808,0.342215,simopa-worker-rgb-mask-v1,31
opa_test_036,test,1,1079385,379285,donut,fork,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.467187,0.539583,0.332813,0.320833,simopa-worker-rgb-mask-v1,25
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.58,0.333,0.324716,simopa-worker-rgb-mask-v1,24
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_02,3,yes,1.0,recommended,推荐,0.42,0.3,0.333,0.324716,simopa-worker-rgb-mask-v1,25
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_03,4,no,1.0,recommended,推荐,0.15,0.55,0.333,0.324716,simopa-worker-rgb-mask-v1,24
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_04,5,no,1.0,recommended,推荐,0.55,0.55,0.333,0.324716,simopa-worker-rgb-mask-v1,25
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_05,6,no,1.0,recommended,推荐,0.52,0.46,0.333,0.324716,simopa-worker-rgb-mask-v1,28
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_06,7,no,1.0,recommended,推荐,0.25,0.3,0.333,0.324716,simopa-worker-rgb-mask-v1,29
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_07,8,no,1.0,recommended,推荐,0.6,0.3,0.333,0.324716,simopa-worker-rgb-mask-v1,28
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_08,9,no,1.0,recommended,推荐,0.667,0.12,0.333,0.324716,simopa-worker-rgb-mask-v1,26
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_09,10,no,1.0,recommended,推荐,0.08,0.18,0.333,0.324716,simopa-worker-rgb-mask-v1,27
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_10,11,no,1.0,recommended,推荐,0.04,0.675284,0.333,0.324716,simopa-worker-rgb-mask-v1,28
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_11,12,no,1.0,recommended,推荐,0.667,0.52,0.333,0.324716,simopa-worker-rgb-mask-v1,31
opa_test_036,test,1,1079385,379285,donut,fork,prior_pool,prior_12,13,no,1.0,recommended,推荐,0.3,0.2,0.333,0.324716,simopa-worker-rgb-mask-v1,26
opa_test_037,test,1,1555056,78478,sandwich,spoon,opa_position,opa_position,1,yes,1.0,recommended,推荐,0.076563,0.51875,0.503125,0.329167,simopa-worker-rgb-mask-v1,30
opa_test_037,test,1,1555056,78478,sandwich,spoon,prior_pool,prior_01,2,yes,1.0,recommended,推荐,0.38,0.58,0.5036,0.33082,simopa-worker-rgb-mask-v1,30
opa_test_037,test,1,1555056,78478,sandwich,spoon,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.4964,0.55,0.5036,0.33082,simopa-worker-rgb-mask-v1,31
opa_test_037,test,1,1555056,78478,sandwich,spoon,prior_pool,prior_05,4,no,1.0,recommended,推荐,0.4964,0.46,0.5036,0.33082,simopa-worker-rgb-mask-v1,38
